alive_array,cells_alive,cells_dead,cells_dont_know,mitocohondria_distribution_array,mitocohondria_distribution_notsure,mitocohondria_grouped,mitocohondria_scattered,multinuclei,multinuclei_array,release_array,release_yes,remarks,task
"[[u'dead', 153, 220], [u'dead', 489, 73], [u'dead', 505, 167], [u'dead', 514, 276]]",0,4,0,"[[u'grouped', 164, 251], [u'grouped', 516, 276], [u'grouped', 514, 101], [u'scattered', 364, 378]]",4,0,0,0,[],"[[u'release', 142, 242], [u'release', 442, 81], [u'release', 516, 278], [u'release', 333, 384]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-44
"[[u'dead', 217, 112], [u'dead', 6, 256], [u'dead', 311, 226]]",0,3,0,"[[u'grouped', 350, 201], [u'grouped', 211, 128], [u'grouped', 3, 251]]",3,0,0,0,[],"[[u'release', 167, 228], [u'release', 430, 153], [u'release', 472, 140]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-56-11
"[[u'dead', 24, 132], [u'dead', 97, 149], [u'dead', 90, 205], [u'dead', 197, 174], [u'dead', 200, 237], [u'dead', 127, 307], [u'dead', 25, 288], [u'dead', 57, 349], [u'dead', 164, 351], [u'dead', 286, 183], [u'dead', 396, 197], [u'dead', 400, 137], [u'dead', 350, 78], [u'dead', 209, 117], [u'dead', 238, 12], [u'dead', 229, 53], [u'dead', 176, 51], [u'dead', 122, 66], [u'dead', 69, 4], [u'dead', 456, 24], [u'dead', 408, 10], [u'dead', 512, 23], [u'dead', 464, 220], [u'dead', 523, 245], [u'dead', 504, 353], [u'dead', 320, 357]]",0,26,0,"[[u'grouped', 227, 33], [u'grouped', 227, 48], [u'grouped', 187, 51], [u'grouped', 130, 60], [u'grouped', 217, 103], [u'grouped', 205, 168], [u'grouped', 121, 161], [u'grouped', 44, 145], [u'grouped', 86, 225], [u'grouped', 39, 298], [u'grouped', 84, 333], [u'grouped', 122, 295], [u'grouped', 169, 345], [u'grouped', 199, 248], [u'grouped', 285, 158], [u'grouped', 294, 352], [u'grouped', 385, 201], [u'grouped', 388, 137], [u'grouped', 333, 68], [u'grouped', 416, 97], [u'grouped', 460, 209], [u'grouped', 513, 244], [u'grouped', 508, 344], [u'grouped', 431, 32], [u'grouped', 403, 12], [u'grouped', 497, 9]]",26,0,0,0,[],"[[u'release', 197, 164], [u'release', 197, 118], [u'release', 238, 122], [u'release', 160, 51], [u'release', 135, 79], [u'release', 76, 101], [u'release', 148, 130], [u'release', 73, 192], [u'release', 168, 215], [u'release', 36, 285], [u'release', 116, 302], [u'release', 64, 361], [u'release', 129, 364], [u'release', 263, 307], [u'release', 491, 224], [u'release', 440, 48], [u'release', 481, 36], [u'release', 381, 94], [u'release', 307, 85], [u'release', 391, 26]]",20,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-50-37
"[[u'dead', 225, 40], [u'dead', 243, 38], [u'dead', 304, 14], [u'alive', 264, 274], [u'alive', 516, 366]]",2,3,0,"[[u'grouped', 197, 35], [u'grouped', 304, 7], [u'scattered', 278, 288], [u'scattered', 24, 320], [u'scattered', 502, 363]]",5,0,0,0,[],"[[u'release', 282, 76], [u'release', 239, 60], [u'release', 74, 371], [u'release', 14, 371]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-53-19
"[[u'dead', 337.5, 114.0999984741211], [u'dead', 270.5, 40.099998474121094], [u'dead', 217.5, 40.099998474121094], [u'dead', 227.5, 74.0999984741211], [u'dead', 47.5, 356.1000061035156]]",0,5,0,"[[u'grouped', 314.5, 98.54999542236328], [u'grouped', 281.5, 47.54999923706055], [u'grouped', 193.5, 41.54999923706055], [u'grouped', 232.5, 57.54999923706055], [u'grouped', 60.5, 341.54998779296875]]",5,0,0,0,[],"[[u'release', 235.5, 59.54999923706055], [u'release', 216.5, 37.54999923706055], [u'release', 278.5, 39.54999923706055], [u'release', 316.5, 85.54999542236328], [u'release', 58.5, 351.54998779296875]]",5,Otros comentarios...,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-53-39
"[[u'dead', 81.5, 364.1000061035156], [u'dead', 340.5, 135.09999084472656], [u'dead', 287.5, 51.099998474121094], [u'dead', 241.5, 68.0999984741211], [u'dead', 223.5, 45.099998474121094]]",0,5,0,"[[u'grouped', 318, 100.36000061035156], [u'grouped', 272.66998291015625, 31.01999855041504], [u'grouped', 208.6699981689453, 40.36000061035156], [u'grouped', 59.34000015258789, 340.3599853515625], [u'grouped', 495.3399963378906, 384.3599853515625]]",5,0,0,0,[],"[[u'release', 238, 64.36000061035156], [u'release', 192.6699981689453, 36.36000061035156], [u'release', 303.3399963378906, 33.689998626708984], [u'release', 318, 93.68999481201172], [u'release', 60.66999816894531, 345.69000244140625]]",5,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-53-47
"[[u'dead', 202, 358], [u'dead', 231, 274], [u'dead', 262, 266], [u'dead', 391, 321], [u'dead', 335, 166], [u'dead', 269, 126], [u'dead', 182, 171], [u'dead', 101, 136], [u'dead', 51, 65], [u'dead', 11, 216], [u'dead', 321, 78], [u'dead', 360, 39], [u'dead', 396, 16], [u'dead', 437, 93], [u'dead', 468, 139]]",0,15,0,"[[u'grouped', 14, 203], [u'grouped', 50, 57], [u'grouped', 99, 128], [u'grouped', 176, 162], [u'grouped', 226, 259], [u'grouped', 259, 268], [u'grouped', 212, 345], [u'grouped', 384, 299], [u'grouped', 322, 157], [u'grouped', 259, 121], [u'grouped', 325, 69], [u'grouped', 358, 44], [u'grouped', 392, 14], [u'grouped', 445, 88], [u'grouped', 460, 134]]",15,0,0,0,[],"[[u'release', 24, 232], [u'release', 86, 146]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-28-44
"[[u'dead', 217, 339], [u'dead', 228, 268], [u'dead', 269, 274], [u'dead', 379, 334], [u'dead', 331, 166], [u'dead', 273, 121], [u'dead', 315, 90], [u'dead', 369, 53], [u'dead', 388, 16], [u'dead', 423, 71], [u'dead', 455, 133], [u'dead', 185, 158], [u'dead', 111, 126], [u'dead', 76, 66], [u'dead', 20, 202]]",0,15,0,"[[u'grouped', 367, 334], [u'grouped', 212, 348], [u'grouped', 285, 269], [u'grouped', 234, 261], [u'grouped', 185, 165], [u'grouped', 250, 138], [u'grouped', 342, 50], [u'grouped', 342, 50], [u'grouped', 386, 22], [u'grouped', 443, 98], [u'grouped', 462, 120], [u'grouped', 106, 122], [u'grouped', 45, 78], [u'grouped', 26, 208], [u'grouped', 339, 143]]",15,0,0,0,[],"[[u'release', 101, 133], [u'release', 24, 202]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-28-45
"[[u'alive', 348, 327]]",1,0,0,"[[u'grouped', 449, 324]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-33
"[[u'alive', 377, 336]]",1,0,0,"[[u'grouped', 453, 346]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-35
"[[u'alive', 495, 318], [u'alive', 495, 319]]",2,0,0,"[[u'grouped', 482, 302], [u'grouped', 482, 304]]",2,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-38
"[[u'dead', 164, 240], [u'dead', 464, 76], [u'dead', 353, 359]]",0,3,0,"[[u'grouped', 156, 220], [u'grouped', 364, 384], [u'grouped', 444, 84]]",3,0,0,0,[],"[[u'release', 161, 245], [u'release', 461, 70], [u'release', 358, 359]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-42
"[[u'alive', 364, 220], [u'alive', 475, 320], [u'alive', 397, 34], [u'alive', 489, 40], [u'alive', 189, 348], [u'alive', 500, 167]]",6,0,0,"[[u'grouped', 386, 206], [u'grouped', 467, 314], [u'grouped', 389, 42], [u'grouped', 519, 56], [u'grouped', 486, 181], [u'grouped', 131, 348]]",6,0,0,0,[],"[[u'release', 392, 20], [u'release', 489, 37], [u'release', 208, 328]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-55-12
"[[u'alive', 397, 20], [u'alive', 476, 44], [u'alive', 376, 220], [u'alive', 464, 280], [u'alive', 209, 306], [u'alive', 126, 363]]",6,0,0,"[[u'scattered', 494, 298], [u'scattered', 514, 187], [u'scattered', 405, 203], [u'scattered', 139, 320], [u'scattered', 192, 323], [u'scattered', 405, 23]]",6,0,0,0,[],"[[u'release', 366, 234], [u'release', 485, 46]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-55-7
"[[u'dead', 353, 240], [u'alive', 100, 262], [u'alive', 214, 317], [u'alive', 133, 367], [u'alive', 294, 98]]",4,1,0,"[[u'grouped', 350, 228], [u'grouped', 280, 101], [u'grouped', 22, 223], [u'grouped', 111, 248], [u'grouped', 236, 306]]",5,0,0,0,[],"[[u'release', 261, 101], [u'release', 428, 159], [u'release', 131, 248]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-56-5
"[[u'alive', 219, 92], [u'alive', 175, 242], [u'alive', 125, 90], [u'alive', 61, 31], [u'alive', 333, 81], [u'alive', 405, 226], [u'alive', 253, 314]]",7,0,0,"[[u'grouped', 178, 228], [u'grouped', 133, 87], [u'grouped', 230, 95], [u'grouped', 317, 70], [u'grouped', 442, 245], [u'grouped', 269, 306], [u'grouped', 67, 156]]",7,0,0,0,[],"[[u'release', 167, 212], [u'release', 211, 98], [u'release', 308, 70], [u'release', 267, 301]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-58-6
"[[u'alive', 374, 254]]",1,0,0,"[[u'grouped', 436, 344]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-1
"[[u'alive', 441, 283]]",1,0,0,"[[u'grouped', 433, 317]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-22
"[[u'alive', 447, 378]]",1,0,0,"[[u'grouped', 469, 347]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-24
"[[u'alive', 468, 377]]",1,0,0,"[[u'grouped', 384, 309]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-28
"[[u'alive', 387, 325]]",1,0,0,"[[u'grouped', 468, 344]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-2
"[[u'alive', 485, 328]]",1,0,0,"[[u'grouped', 494, 389]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-25
"[[u'alive', 443, 337]]",1,0,0,"[[u'grouped', 479, 328]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-30
"[[u'dead', 372, 237], [u'dead', 491, 323], [u'dead', 500, 184], [u'dead', 106, 373], [u'dead', 206, 335], [u'dead', 30, 65], [u'dead', 397, 29]]",0,7,0,"[[u'grouped', 369, 211], [u'grouped', 450, 289], [u'grouped', 466, 177], [u'grouped', 474, 34], [u'grouped', 385, 15], [u'grouped', 190, 339], [u'grouped', 106, 375]]",7,0,0,0,[],"[[u'release', 473, 185], [u'release', 447, 297], [u'release', 354, 227], [u'release', 197, 340]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-55-26
"[[u'dead', 200, 351], [u'dead', 111, 373], [u'dead', 381, 225], [u'dead', 466, 292], [u'dead', 366, 25], [u'dead', 497, 29]]",0,6,0,"[[u'grouped', 352, 189], [u'grouped', 469, 184], [u'grouped', 371, 29], [u'grouped', 445, 308], [u'grouped', 180, 337], [u'grouped', 106, 370]]",6,0,0,0,[],"[[u'release', 204, 363], [u'release', 381, 211], [u'release', 490, 177], [u'release', 455, 273], [u'release', 490, 29]]",5,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-55-37
"[[u'dead', 150, 195], [u'dead', 189, 173], [u'dead', 244, 278], [u'dead', 300, 223], [u'dead', 336, 95]]",0,5,0,"[[u'grouped', 444, 117], [u'grouped', 330, 95], [u'grouped', 322, 203], [u'grouped', 255, 292], [u'grouped', 186, 167]]",5,0,0,0,[],"[[u'release', 144, 170], [u'release', 239, 292], [u'release', 311, 220]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-60-26
"[[u'alive', 164, 210], [u'alive', 261, 262], [u'alive', 65, 292], [u'alive', 468, 257], [u'alive', 509, 350]]",5,0,0,"[[u'grouped', 504, 348], [u'scattered', 464, 198], [u'scattered', 258, 236], [u'scattered', 171, 204], [u'scattered', 69, 302]]",5,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-61-13
"[[u'dead', 68, 292], [u'dead', 188, 212], [u'dead', 272, 303], [u'dead', 470, 230], [u'dead', 510, 350]]",0,5,0,"[[u'scattered', 184, 212], [u'grouped', 58, 288], [u'grouped', 270, 285], [u'grouped', 462, 241], [u'grouped', 511, 355]]",5,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-61-42
"[[u'dead', 73, 301], [u'dead', 181, 227], [u'dead', 269, 299], [u'dead', 481, 239]]",0,4,0,"[[u'grouped', 64, 297], [u'grouped', 182, 222], [u'grouped', 267, 300], [u'grouped', 458, 237]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-61-43
"[[u'alive', 280, 294], [u'alive', 467, 261], [u'alive', 189, 218], [u'alive', 80, 291]]",4,0,0,"[[u'scattered', 63, 286], [u'scattered', 191, 206], [u'scattered', 261, 299], [u'scattered', 446, 270]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-61-7
"[[u'alive', 335, 197], [u'alive', 256, 163], [u'alive', 216, 268], [u'alive', 392, 53], [u'alive', 431, 240], [u'alive', 428, 302], [u'alive', 449, 359], [u'alive', 318, 320], [u'alive', 251, 367], [u'alive', 334, 372], [u'alive', 87, 380], [u'alive', 16, 335], [u'alive', 498, 77]]",13,0,0,"[[u'grouped', 335, 374], [u'scattered', 61, 378], [u'scattered', 14, 332], [u'scattered', 249, 183], [u'scattered', 335, 202], [u'scattered', 440, 248], [u'scattered', 404, 47], [u'scattered', 503, 74], [u'scattered', 429, 298], [u'scattered', 445, 356], [u'scattered', 317, 333], [u'scattered', 244, 370], [u'scattered', 210, 280]]",13,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-62-11
"[[u'dead', 111, 320], [u'dead', 24, 231], [u'dead', 94, 76], [u'dead', 25, 7], [u'dead', 464, 18], [u'dead', 523, 61], [u'dead', 292, 296], [u'dead', 436, 292], [u'dead', 501, 351]]",0,9,0,"[[u'grouped', 94, 63], [u'grouped', 24, 218], [u'grouped', 20, 33], [u'grouped', 107, 316], [u'grouped', 309, 290], [u'grouped', 440, 275], [u'grouped', 477, 344], [u'grouped', 518, 61], [u'grouped', 464, 33]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-17
"[[u'dead', 108, 288], [u'dead', 23, 221], [u'dead', 97, 66], [u'dead', 24, 23], [u'dead', 283, 288], [u'dead', 333, 382], [u'dead', 415, 304], [u'dead', 484, 366], [u'dead', 509, 62], [u'dead', 467, 3]]",0,10,0,"[[u'grouped', 128, 322], [u'grouped', 17, 234], [u'grouped', 89, 66], [u'grouped', 6, 33], [u'grouped', 459, 14], [u'grouped', 518, 86], [u'grouped', 470, 352], [u'grouped', 428, 285], [u'grouped', 317, 292], [u'grouped', 339, 381]]",10,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-22
"[[u'alive', 455, 336]]",1,0,0,"[[u'grouped', 480, 319]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-40
"[[u'dead', 117, 313], [u'dead', 6, 234], [u'dead', 81, 79], [u'dead', 300, 292], [u'dead', 413, 281], [u'dead', 472, 345], [u'dead', 451, 14], [u'dead', 500, 60]]",0,8,0,"[[u'grouped', 115, 309], [u'grouped', 10, 235], [u'grouped', 70, 82], [u'grouped', 295, 294], [u'grouped', 413, 280], [u'grouped', 469, 341], [u'grouped', 508, 63], [u'grouped', 462, 21]]",8,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-21
"[[u'alive', 451, 286]]",1,0,0,"[[u'grouped', 453, 386]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-8
"[[u'alive', 435, 298]]",1,0,0,"[[u'grouped', 461, 316]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-10
"[[u'alive', 498, 363]]",1,0,0,"[[u'grouped', 436, 263]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-12
"[[u'alive', 457, 330]]",1,0,0,"[[u'grouped', 467, 333]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-16
"[[u'alive', 454, 335]]",1,0,0,"[[u'grouped', 482, 302]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-19
"[[u'alive', 500, 339]]",1,0,0,"[[u'grouped', 462, 274]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-20
"[[u'alive', 497, 345]]",1,0,0,"[[u'grouped', 486, 307]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-21
"[[u'alive', 116, 258], [u'alive', 61, 170], [u'alive', 72, 103], [u'alive', 111, 66], [u'alive', 200, 190], [u'alive', 223, 151], [u'alive', 334, 366], [u'alive', 417, 329], [u'alive', 361, 250], [u'alive', 378, 214], [u'alive', 355, 111], [u'alive', 474, 114], [u'alive', 455, 62], [u'alive', 249, 362]]",14,0,0,"[[u'scattered', 443, 319], [u'scattered', 323, 358], [u'scattered', 238, 357], [u'scattered', 146, 265], [u'scattered', 31, 150], [u'scattered', 67, 117], [u'scattered', 112, 104], [u'scattered', 201, 193], [u'scattered', 206, 133], [u'scattered', 359, 238], [u'scattered', 375, 210], [u'scattered', 429, 133], [u'scattered', 334, 70], [u'scattered', 418, 65]]",14,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-2-9
"[[u'alive', 450, 237], [u'alive', 454, 327]]",2,0,0,"[[u'grouped', 475, 292], [u'grouped', 451, 276]]",2,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-44
"[[u'alive', 435, 272]]",1,0,0,"[[u'grouped', 466, 339]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-47
"[[u'dead', 106, 320], [u'dead', 72, 112], [u'dead', 8, 226], [u'dead', 30, 15], [u'dead', 454, 5], [u'dead', 492, 71], [u'dead', 421, 289], [u'dead', 461, 334], [u'dead', 305, 290], [u'dead', 338, 378]]",0,10,0,"[[u'grouped', 114, 311], [u'grouped', 10, 222], [u'grouped', 90, 90], [u'grouped', 4, 23], [u'grouped', 444, 8], [u'grouped', 500, 66], [u'grouped', 430, 275], [u'grouped', 321, 281], [u'grouped', 471, 341], [u'grouped', 333, 381]]",10,0,0,0,[],"[[u'release', 336, 380], [u'release', 308, 299], [u'release', 513, 76]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-34
"[[u'alive', 444, 289]]",1,0,0,"[[u'grouped', 469, 311]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-2-9
"[[u'dead', 92, 315], [u'dead', 80, 74], [u'dead', 301, 293], [u'dead', 419, 288], [u'dead', 474, 355], [u'dead', 452, 18], [u'dead', 511, 65]]",0,7,0,"[[u'grouped', 98, 311], [u'grouped', 77, 68], [u'grouped', 300, 292], [u'grouped', 426, 294], [u'grouped', 470, 347], [u'grouped', 453, 10], [u'grouped', 508, 52]]",7,0,0,0,[],"[[u'release', 315, 289], [u'release', 506, 69], [u'release', 100, 74]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-45
"[[u'alive', 476, 335]]",1,0,0,"[[u'grouped', 496, 349]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-23
"[[u'dead', 68, 333], [u'dead', 125, 331], [u'dead', 152, 326], [u'dead', 193, 343], [u'dead', 366, 358], [u'dead', 457, 366], [u'dead', 475, 255], [u'dead', 402, 243], [u'dead', 462, 104], [u'dead', 521, 118], [u'dead', 70, 36]]",0,11,0,"[[u'grouped', 62, 336], [u'grouped', 126, 325], [u'grouped', 150, 329], [u'grouped', 192, 341], [u'grouped', 347, 360], [u'grouped', 460, 382], [u'grouped', 484, 275], [u'grouped', 387, 250], [u'grouped', 463, 83], [u'grouped', 522, 121], [u'grouped', 74, 41]]",11,0,0,0,[],"[[u'release', 76, 36], [u'release', 435, 96]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-22
"[[u'alive', 469, 325]]",1,0,0,"[[u'grouped', 501, 304]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-28
"[[u'dead', 419, 286], [u'dead', 306, 292], [u'dead', 136, 329], [u'dead', 108, 76], [u'alive', 508, 340], [u'alive', 458, 26], [u'alive', 34, 242], [u'alive', 18, 103], [u'alive', 25, 31]]",5,4,0,"[[u'grouped', 131, 323], [u'grouped', 516, 61], [u'grouped', 111, 72], [u'scattered', 311, 290], [u'scattered', 422, 285], [u'scattered', 501, 346], [u'scattered', 450, 11], [u'scattered', 9, 218], [u'scattered', 17, 109]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-3
"[[u'alive', 489, 333]]",1,0,0,"[[u'grouped', 495, 329]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-39
"[[u'alive', 512, 345]]",1,0,0,"[[u'grouped', 494, 361]]",1,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-30-40
"[[u'dead', 489, 354], [u'dead', 343, 376], [u'dead', 412, 298], [u'dead', 311, 296], [u'dead', 498, 77], [u'dead', 464, 4], [u'dead', 306, 5], [u'dead', 120, 76], [u'dead', 23, 30], [u'dead', 12, 213]]",0,10,0,"[[u'grouped', 114, 332], [u'grouped', 10, 229], [u'grouped', 73, 94], [u'grouped', 7, 36], [u'grouped', 442, 15], [u'grouped', 506, 54], [u'grouped', 448, 341], [u'grouped', 422, 280], [u'grouped', 300, 294], [u'grouped', 318, 379]]",10,0,0,0,[],"[[u'release', 310, 305], [u'release', 17, 221], [u'release', 90, 80], [u'release', 28, 27], [u'release', 496, 81], [u'release', 431, 293], [u'release', 354, 382]]",7,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-29-40
